Customer_ID,Age,Gender,Region,Plan,Contract_Type,Payment_Method,Tenure_Months,Monthly_Charge,Support_Calls,Satisfaction_Score,Usage_Hours,Lifetime_Value,Churn,Churn_Reason
CUST_1478,47,Male,East,Premium,One Year,UPI,51,108.03,1,7.0,47,5509.53,No,Not Churned
CUST_1479,56,Male,East,Premium,Monthly,Credit Card,26,116.38,5,8.5,78,3025.88,Yes,Poor Service
CUST_1480,52,Male,East,Basic,One Year,Debit Card,9,29.17,2,8.1,21,262.53,No,Not Churned
CUST_1481,35,Female,South,Standard,Monthly,UPI,42,59.78,1,8.1,28,2510.76,No,Not Churned
CUST_1482,59,Female,East,Basic,Monthly,Bank Transfer,51,38.29,1,6.7,78,1952.79,Yes,Customer Support
CUST_1483,56,Male,North,Standard,One Year,Debit Card,16,42.7,3,8.0,34,683.2,No,Not Churned
CUST_1484,34,Male,West,Standard,Two Year,UPI,24,63.11,5,8.2,71,1514.64,No,Not Churned
CUST_1485,31,Male,West,Standard,Monthly,UPI,50,58.5,1,6.9,55,2925.0,No,Not Churned
CUST_1486,48,Female,Central,Standard,Two Year,Bank Transfer,14,57.96,2,7.4,64,811.44,No,Not Churned
CUST_1487,41,Male,North,Premium,Monthly,Credit Card,3,84.63,0,8.2,7,253.89,No,Not Churned
CUST_1488,52,Male,East,Basic,One Year,Bank Transfer,34,33.68,4,7.3,9,1145.12,Yes,Poor Service
CUST_1489,61,Male,West,Standard,Monthly,Credit Card,33,63.84,1,7.5,32,2106.72,No,Not Churned
CUST_1490,62,Female,North,Standard,Two Year,UPI,50,43.39,0,9.1,82,2169.5,No,Not Churned
CUST_1491,51,Male,West,Basic,Two Year,Credit Card,24,30.67,1,7.3,15,736.08,Yes,Lack of Features
CUST_1492,20,Female,East,Basic,Monthly,UPI,9,22.03,4,6.1,76,198.27,Yes,Customer Support
CUST_1493,54,Female,West,Premium,Two Year,UPI,13,113.63,3,5.0,76,1477.19,No,Not Churned
CUST_1494,60,Female,Central,Premium,Two Year,Debit Card,2,95.38,3,7.2,80,190.76,No,Not Churned
CUST_1495,57,Female,Central,Premium,One Year,Credit Card,7,110.4,1,6.5,19,772.8,No,Not Churned
CUST_1496,43,Female,West,Premium,Monthly,Credit Card,48,88.4,1,8.2,87,4243.2,No,Not Churned
CUST_1497,40,Female,North,Basic,Two Year,Credit Card,21,22.5,3,9.4,52,472.5,No,Not Churned
CUST_1498,61,Male,North,Standard,Two Year,Bank Transfer,19,41.24,3,5.5,50,783.56,No,Not Churned
CUST_1499,56,Male,North,Standard,Monthly,Debit Card,25,48.45,2,5.7,32,1211.25,Yes,Competitor Offer
CUST_1500,32,Male,West,Standard,Two Year,Debit Card,47,47.33,2,7.0,11,2224.51,Yes,Customer Support
